frame,global_id,raw_global_id,offline_merged_into,local_tracker_id,class_name,detection_source,parent_class_name,roi_level,confidence,x1,y1,x2,y2,center_x,center_y,owner_id,owner_link_strength,owner_contact_frames,owner_separation_frames,owner_last_distance_px,stationary_frames,missing_frames,mask_area,used_mask_geometry,reidentified_count,good_snapshot_count,crop_quality,crop_quality_reason,last_observed_side,exit_side,entry_side
437,2,2,,4,person,main,,0,0.914933979511261,290.24,34.5,631.41,477.91,460.83,256.21,,0.0,,,0.0,0,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
438,2,2,,4,person,main,,0,0.9249760508537292,293.36,36.68,635.02,477.64,464.19,257.16,,0.0,,,0.0,0,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
439,2,2,,4,person,main,,0,0.9278613328933716,296.01,38.08,637.11,476.82,466.56,257.45,,0.0,,,0.0,1,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
440,2,2,,4,person,main,,0,0.9166650176048279,298.22,39.04,638.32,477.33,468.27,258.18,,0.0,,,0.0,2,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
441,2,2,,4,person,main,,0,0.9184045791625977,303.61,39.96,639.03,477.75,471.32,258.85,,0.0,,,0.0,0,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
442,2,2,,4,person,main,,0,0.8736450672149658,308.02,40.66,639.44,477.7,473.73,259.18,,0.0,,,0.0,1,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
443,2,2,,4,person,main,,0,0.8578405976295471,314.9,40.4,639.67,477.06,477.29,258.73,,0.0,,,0.0,0,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
443,3,3,,15,backpack,main,,0,0.42788785696029663,182.43,142.43,360.32,416.2,271.37,279.31,,0.0,,,0.0,0,0,0,False,0,0,0.0,n/a,,,
444,2,2,,4,person,main,,0,0.8593647480010986,327.32,40.33,639.67,476.95,483.49,258.64,,0.0,,,0.0,0,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
444,3,3,,15,backpack,main,,0,0.45576825737953186,182.45,140.53,359.85,416.57,271.15,278.55,,0.0,,,0.0,1,0,0,False,0,0,0.0,n/a,,,
445,2,2,,4,person,main,,0,0.8838520646095276,338.06,39.91,639.59,477.04,488.83,258.47,,0.0,,,0.0,0,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
445,3,3,,15,backpack,main,,0,0.4157383143901825,182.71,135.66,359.31,416.8,271.01,276.23,,0.0,,,0.0,2,0,0,False,0,0,0.0,n/a,,,
446,2,2,,4,person,main,,0,0.8979304432868958,346.87,39.72,639.32,476.99,493.1,258.36,,0.0,,,0.0,0,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
446,3,3,,15,backpack,main,,0,0.40481510758399963,185.07,130.27,361.99,414.44,273.53,272.36,,0.0,,,0.0,0,0,0,False,0,0,0.0,n/a,,,
447,2,2,,4,person,main,,0,0.8970324397087097,351.85,39.4,639.47,477.02,495.66,258.21,,0.0,,,0.0,1,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
447,3,3,,15,backpack,main,,0,0.35349130630493164,189.4,126.16,365.5,411.54,277.45,268.85,,0.0,,,0.0,0,0,0,False,0,0,0.0,n/a,,,
448,2,2,,4,person,main,,0,0.9100024104118347,354.76,39.32,639.61,477.07,497.18,258.2,,0.0,,,0.0,2,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
448,3,3,,15,backpack,main,,0,0.41955164074897766,194.43,123.24,369.1,409.11,281.77,266.17,,0.0,,,0.0,0,0,0,False,0,0,0.0,n/a,,,
449,2,2,,4,person,main,,0,0.9107158184051514,357.66,39.32,639.54,476.73,498.6,258.03,,0.0,,,0.0,3,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
449,3,3,,15,backpack,main,,0,0.41223108768463135,205.3,118.43,375.23,402.48,290.26,260.45,,0.0,,,0.0,0,0,0,False,0,0,0.0,n/a,,,
450,2,2,,4,person,main,,0,0.9031890630722046,361.14,39.13,639.73,476.62,500.44,257.87,,0.0,,,0.0,4,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
450,3,3,,15,backpack,main,,0,0.43078556656837463,213.55,115.58,380.25,396.49,296.9,256.04,,0.0,,,0.0,0,0,0,False,0,0,0.0,n/a,,,
451,2,2,,4,person,main,,0,0.9093990921974182,366.27,38.58,639.84,475.4,503.05,256.99,,0.0,,,0.0,5,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
451,3,3,,15,backpack,main,,0,0.28284594416618347,221.74,113.09,388.1,393.35,304.92,253.22,,0.0,,,0.0,0,0,0,False,0,0,0.0,n/a,,,
452,2,2,,4,person,main,,0,0.9098604917526245,371.07,38.16,639.91,475.45,505.49,256.81,,0.0,,,0.0,6,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
452,3,3,,15,backpack,main,,0,0.392546683549881,227.77,110.95,394.11,391.8,310.94,251.38,,0.0,,,0.0,0,0,0,False,0,0,0.0,n/a,,,
453,2,2,,4,person,main,,0,0.9129398465156555,374.94,37.93,639.95,475.84,507.44,256.89,,0.0,,,0.0,7,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
453,3,3,,15,backpack,main,,0,0.4461641013622284,232.13,109.65,398.12,390.76,315.12,250.2,,0.0,,,0.0,0,0,0,False,0,0,0.0,n/a,,,
454,2,2,,4,person,main,,0,0.9167983531951904,378.95,37.98,639.97,476.07,509.46,257.03,,0.0,,,0.0,8,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
454,3,3,,15,backpack,main,,0,0.31043070554733276,235.3,108.04,401.13,390.29,318.21,249.17,,0.0,,,0.0,0,0,0,False,0,0,0.0,n/a,,,
455,2,2,,4,person,main,,0,0.9170470237731934,382.03,37.98,639.95,476.16,510.99,257.07,,0.0,,,0.0,9,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
455,3,3,,15,backpack,main,,0,0.3245675563812256,236.87,106.85,403.01,389.93,319.94,248.39,,0.0,,,0.0,1,0,0,False,0,0,0.0,n/a,,,
456,2,2,,4,person,main,,0,0.9209484457969666,384.26,38.1,639.89,476.22,512.08,257.16,,0.0,,,0.0,10,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
456,3,3,,15,backpack,main,,0,0.3831389546394348,237.86,106.14,404.54,390.04,321.2,248.09,,0.0,,,0.0,2,0,0,False,0,0,0.0,n/a,,,
457,2,2,,4,person,main,,0,0.9175506830215454,386.61,38.3,639.93,476.51,513.27,257.4,,0.0,,,0.0,11,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
457,3,3,,15,backpack,main,,0,0.30452674627304077,238.85,105.73,406.65,391.82,322.75,248.78,,0.0,,,0.0,3,0,0,False,0,0,0.0,n/a,,,
458,2,2,,4,person,main,,0,0.9185944199562073,388.1,38.35,639.96,476.59,514.03,257.47,,0.0,,,0.0,12,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
458,3,3,,15,backpack,main,,0,0.3512670397758484,239.17,106.11,408.99,393.88,324.08,250.0,,0.0,,,0.0,4,0,0,False,0,0,0.0,n/a,,,
459,2,2,,4,person,main,,0,0.9206492304801941,388.95,38.29,639.97,476.74,514.46,257.52,,0.0,,,0.0,13,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
459,3,3,,15,backpack,main,,0,0.37715944647789,239.38,106.16,410.58,395.8,324.98,250.98,,0.0,,,0.0,5,0,0,False,0,0,0.0,n/a,,,
460,2,2,,4,person,main,,0,0.9126256704330444,389.37,38.32,639.91,476.94,514.64,257.63,,0.0,,,0.0,14,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
460,3,3,,15,backpack,main,,0,0.43317532539367676,238.8,106.09,409.92,399.67,321.62,250.5,,0.0,,,0.0,0,0,31779,True,0,0,0.0,n/a,,,
461,2,2,,4,person,main,,0,0.9142585396766663,389.65,38.34,639.61,476.75,514.63,257.55,,0.0,,,0.0,15,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
461,3,3,,15,backpack,main,,0,0.4719882905483246,238.47,106.05,409.53,401.91,321.62,250.5,,0.0,,,0.0,1,0,31779,True,0,0,0.0,n/a,,,
462,2,2,,4,person,main,,0,0.9101201891899109,389.99,38.28,639.48,476.58,514.74,257.43,,0.0,,,0.0,16,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
462,3,3,,15,backpack,main,,0,0.36069485545158386,238.27,106.03,409.31,403.21,321.62,250.5,,0.0,,,0.0,2,0,31779,True,0,0,0.0,n/a,,,
463,2,2,,4,person,main,,0,0.910980761051178,390.28,38.32,639.47,476.52,514.88,257.42,,0.0,,,0.0,17,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
463,3,3,,15,backpack,main,,0,0.38301894068717957,238.16,106.02,409.18,403.96,321.62,250.5,,0.0,,,0.0,3,0,31779,True,0,0,0.0,n/a,,,
464,2,2,,4,person,main,,0,0.905965268611908,390.34,38.32,639.52,476.52,514.93,257.42,,0.0,,,0.0,18,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
464,3,3,,15,backpack,main,,0,0.38215070962905884,238.09,106.01,409.1,404.4,321.62,250.5,,0.0,,,0.0,4,0,31779,True,0,0,0.0,n/a,,,
465,2,2,,4,person,main,,0,0.9145087599754333,390.62,38.14,639.57,476.29,515.1,257.22,,0.0,,,0.0,19,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
465,3,3,,15,backpack,main,,0,0.44962018728256226,238.05,106.01,409.06,404.65,321.62,250.5,,0.0,,,0.0,5,0,31779,True,0,0,0.0,n/a,,,
466,2,2,,4,person,main,,0,0.9130828380584717,390.64,38.03,639.59,475.93,515.12,256.98,,0.0,,,0.0,20,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
466,3,3,,15,backpack,main,,0,0.5022254586219788,238.03,106.0,409.03,404.8,321.62,250.5,,0.0,,,0.0,6,0,31779,True,0,0,0.0,n/a,,,
467,2,2,,4,person,main,,0,0.9241642951965332,391.2,37.98,639.73,475.95,515.46,256.96,,0.0,,,0.0,21,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
467,3,3,,15,backpack,main,,0,0.5478639602661133,238.02,106.0,409.02,404.88,321.62,250.5,,0.0,,,0.0,7,0,31779,True,0,0,0.0,n/a,,,
468,2,2,,4,person,main,,0,0.9248368740081787,391.89,37.9,639.73,475.98,515.81,256.94,,0.0,,,0.0,22,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
468,3,3,,15,backpack,main,,0,0.5794619917869568,238.01,106.0,409.01,404.93,321.62,250.5,,0.0,,,0.0,8,0,31779,True,0,0,0.0,n/a,,,
469,2,2,,4,person,main,,0,0.9241229891777039,392.5,37.83,639.69,475.98,516.09,256.91,,0.0,,,0.0,23,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
469,3,3,,15,backpack,main,,0,0.5766609907150269,238.01,106.0,409.01,404.96,321.62,250.5,,0.0,,,0.0,9,0,31779,True,0,0,0.0,n/a,,,
470,2,2,,4,person,main,,0,0.9240361452102661,392.96,37.68,639.73,475.91,516.35,256.79,,0.0,,,0.0,24,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
470,3,3,,15,backpack,main,,0,0.5086790323257446,238.0,106.0,409.0,404.98,321.62,250.5,,0.0,,,0.0,10,0,31779,True,0,0,0.0,n/a,,,
471,2,2,,4,person,main,,0,0.9236170649528503,393.36,37.6,639.64,475.67,516.5,256.63,,0.0,,,0.0,25,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
471,3,3,,15,backpack,main,,0,0.4898388683795929,238.0,106.0,409.0,404.99,321.62,250.5,,0.0,,,0.0,11,0,31779,True,0,0,0.0,n/a,,,
472,2,2,,4,person,main,,0,0.920526385307312,393.65,37.46,639.53,475.66,516.59,256.56,,0.0,,,0.0,26,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
472,3,3,,15,backpack,main,,0,0.4618743360042572,238.0,106.0,409.0,404.99,321.62,250.5,,0.0,,,0.0,12,0,31779,True,0,0,0.0,n/a,,,
473,2,2,,4,person,main,,0,0.9204789400100708,393.72,37.44,639.46,475.6,516.59,256.52,,0.0,,,0.0,27,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
473,3,3,,15,backpack,main,,0,0.49440494179725647,238.0,106.0,409.0,405.0,321.62,250.5,,0.0,,,0.0,13,0,31779,True,0,0,0.0,n/a,,,
474,2,2,,4,person,main,,0,0.9215444326400757,393.88,37.39,639.42,475.62,516.65,256.51,,0.0,,,0.0,28,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
474,3,3,,15,backpack,main,,0,0.5078951716423035,238.0,106.0,409.0,405.0,321.62,250.5,,0.0,,,0.0,14,0,31779,True,0,0,0.0,n/a,,,
475,2,2,,4,person,main,,0,0.9198416471481323,394.47,37.48,639.34,475.7,516.91,256.59,,0.0,,,0.0,29,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
475,3,3,,15,backpack,main,,0,0.49706611037254333,238.0,106.0,409.0,405.0,321.62,250.5,,0.0,,,0.0,15,0,31779,True,0,0,0.0,n/a,,,
476,2,2,,4,person,main,,0,0.9198065400123596,394.84,37.57,639.32,475.73,517.08,256.65,,0.0,,,0.0,30,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
476,3,3,,15,backpack,main,,0,0.4680554270744324,238.0,106.0,409.0,405.0,321.62,250.5,,0.0,,,0.0,16,0,31779,True,0,0,0.0,n/a,,,
477,2,2,,4,person,main,,0,0.9152339696884155,395.22,37.61,639.32,475.8,517.27,256.7,,0.0,,,0.0,31,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
477,3,3,,15,backpack,main,,0,0.46771755814552307,238.0,106.0,409.0,405.0,321.62,250.5,,0.0,,,0.0,17,0,31779,True,0,0,0.0,n/a,,,
478,2,2,,4,person,main,,0,0.9157209396362305,395.64,37.47,639.37,475.63,517.5,256.55,,0.0,,,0.0,32,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
478,3,3,,15,backpack,main,,0,0.4772304594516754,238.0,106.0,409.0,405.0,321.62,250.5,,0.0,,,0.0,18,0,31779,True,0,0,0.0,n/a,,,
479,2,2,,4,person,main,,0,0.9173600077629089,395.96,37.25,639.56,475.4,517.76,256.33,,0.0,,,0.0,33,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
479,3,3,,15,backpack,main,,0,0.52276611328125,238.0,106.0,409.0,405.0,321.62,250.5,,0.0,,,0.0,19,0,31779,True,0,0,0.0,n/a,,,
480,2,2,,4,person,main,,0,0.9144895672798157,396.32,37.27,639.58,475.39,517.95,256.33,,0.0,,,0.0,34,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
480,3,3,,15,backpack,main,,0,0.5144631862640381,241.36,104.32,409.0,398.28,328.02,243.92,,0.0,,,0.0,0,0,30540,True,0,0,0.0,n/a,,,
481,2,2,,4,person,main,,0,0.9145730137825012,397.04,37.1,639.71,475.34,518.37,256.22,,0.0,,,0.0,35,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
481,3,3,,15,backpack,main,,0,0.5309699177742004,243.31,103.35,409.0,394.38,328.02,243.92,,0.0,,,0.0,1,0,30540,True,0,0,0.0,n/a,,,
482,2,2,,4,person,main,,0,0.91561359167099,397.78,36.9,639.83,475.2,518.8,256.05,,0.0,,,0.0,36,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
482,3,3,,15,backpack,main,,0,0.44071611762046814,244.44,102.78,409.0,392.12,328.02,243.92,,0.0,,,0.0,2,0,30540,True,0,0,0.0,n/a,,,
483,2,2,,4,person,main,,0,0.9148029088973999,398.52,36.76,639.9,475.17,519.21,255.96,,0.0,,,0.0,37,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
483,3,3,,15,backpack,main,,0,0.4807083010673523,245.09,102.45,409.0,390.81,328.02,243.92,,0.0,,,0.0,3,0,30540,True,0,0,0.0,n/a,,,
484,2,2,,4,person,main,,0,0.9165330529212952,399.55,36.6,639.94,475.13,519.75,255.86,,0.0,,,0.0,38,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
484,3,3,,15,backpack,main,,0,0.4565199613571167,245.47,102.26,409.0,390.05,328.02,243.92,,0.0,,,0.0,4,0,30540,True,0,0,0.0,n/a,,,
485,2,2,,4,person,main,,0,0.9154247045516968,400.71,36.55,639.97,475.0,520.34,255.77,,0.0,,,0.0,39,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
485,3,3,,15,backpack,main,,0,0.49626561999320984,245.7,102.15,409.0,389.61,328.02,243.92,,0.0,,,0.0,5,0,30540,True,0,0,0.0,n/a,,,
486,2,2,,4,person,main,,0,0.9175853133201599,403.88,37.09,639.88,474.6,521.88,255.85,,0.0,,,0.0,40,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
486,3,3,,15,backpack,main,,0,0.5891282558441162,245.82,102.09,409.0,389.35,328.02,243.92,,0.0,,,0.0,6,0,30540,True,0,0,0.0,n/a,,,
487,2,2,,4,person,main,,0,0.924246609210968,407.51,37.59,639.84,474.32,523.68,255.95,,0.0,,,0.0,41,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
487,3,3,,15,backpack,main,,0,0.5490950345993042,245.9,102.05,409.0,389.2,328.02,243.92,,0.0,,,0.0,7,0,30540,True,0,0,0.0,n/a,,,
488,2,2,,4,person,main,,0,0.9276890754699707,411.05,37.89,639.85,474.29,525.45,256.09,,0.0,,,0.0,42,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
488,3,3,,15,backpack,main,,0,0.5453861951828003,245.94,102.03,409.0,389.12,328.02,243.92,,0.0,,,0.0,8,0,30540,True,0,0,0.0,n/a,,,
489,2,2,,4,person,main,,0,0.9123210906982422,417.0,38.52,639.72,474.15,528.36,256.33,,0.0,,,0.0,43,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
489,3,3,,15,backpack,main,,0,0.5812615752220154,245.97,102.02,409.0,389.07,328.02,243.92,,0.0,,,0.0,9,0,30540,True,0,0,0.0,n/a,,,
490,2,2,,4,person,main,,0,0.9077757596969604,421.4,39.07,639.84,474.05,530.62,256.56,,0.0,,,0.0,44,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
490,3,3,,15,backpack,main,,0,0.5193039774894714,245.98,102.01,409.0,389.04,328.02,243.92,,0.0,,,0.0,10,0,30540,True,0,0,0.0,n/a,,,
491,2,2,,4,person,main,,0,0.8777052164077759,422.34,39.24,639.7,473.78,531.02,256.51,,0.0,,,0.0,45,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
491,3,3,,15,backpack,main,,0,0.46841463446617126,245.99,102.01,409.0,389.02,328.02,243.92,,0.0,,,0.0,11,0,30540,True,0,0,0.0,n/a,,,
492,2,2,,4,person,main,,0,0.9024047255516052,423.7,39.39,639.83,473.63,531.76,256.51,,0.0,,,0.0,46,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
492,3,3,,15,backpack,main,,0,0.5852985978126526,245.99,102.0,409.0,389.01,328.02,243.92,,0.0,,,0.0,12,0,30540,True,0,0,0.0,n/a,,,
493,2,2,,4,person,main,,0,0.8955533504486084,425.21,39.49,639.9,473.54,532.56,256.51,,0.0,,,0.0,47,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
493,3,3,,15,backpack,main,,0,0.5986153483390808,246.0,102.0,409.0,389.01,328.02,243.92,,0.0,,,0.0,13,0,30540,True,0,0,0.0,n/a,,,
494,2,2,,4,person,main,,0,0.877038300037384,427.1,39.75,639.82,474.08,533.46,256.92,,0.0,,,0.0,48,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
494,3,3,,15,backpack,main,,0,0.5554506778717041,246.0,102.0,409.0,389.0,328.02,243.92,,0.0,,,0.0,14,0,30540,True,0,0,0.0,n/a,,,
495,2,2,,4,person,main,,0,0.8613600134849548,429.11,39.96,639.85,474.35,534.48,257.15,,0.0,,,0.0,49,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
495,3,3,,15,backpack,main,,0,0.5549418330192566,246.0,102.0,409.0,389.0,328.02,243.92,,0.0,,,0.0,15,0,30540,True,0,0,0.0,n/a,,,
496,2,2,,4,person,main,,0,0.872028112411499,430.61,40.08,639.84,474.36,535.23,257.22,,0.0,,,0.0,50,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
496,3,3,,15,backpack,main,,0,0.575495183467865,246.0,102.0,409.0,389.0,328.02,243.92,,0.0,,,0.0,16,0,30540,True,0,0,0.0,n/a,,,
497,2,2,,4,person,main,,0,0.8432093858718872,430.8,40.18,639.65,474.43,535.22,257.31,,0.0,,,0.0,51,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
497,3,3,,15,backpack,main,,0,0.5926962494850159,246.0,102.0,409.0,389.0,328.02,243.92,,0.0,,,0.0,17,0,30540,True,0,0,0.0,n/a,,,
498,2,2,,4,person,main,,0,0.8507766127586365,430.78,40.31,639.5,474.54,535.14,257.42,,0.0,,,0.0,52,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
498,3,3,,15,backpack,main,,0,0.519814670085907,246.0,102.0,409.0,389.0,328.02,243.92,,0.0,,,0.0,18,0,30540,True,0,0,0.0,n/a,,,
499,2,2,,4,person,main,,0,0.7936325073242188,429.9,40.35,639.29,474.54,534.59,257.45,,0.0,,,0.0,53,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
499,3,3,,15,backpack,main,,0,0.667144238948822,246.0,102.0,409.0,389.0,328.02,243.92,,0.0,,,0.0,19,0,30540,True,0,0,0.0,n/a,,,
500,2,2,,4,person,main,,0,0.7936325073242188,429.07,40.4,639.24,474.5,534.15,257.45,,0.0,,,0.0,54,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
500,3,3,,15,backpack,main,,0,0.667144238948822,275.4,108.72,440.92,378.92,406.58,256.88,,0.0,,,0.0,0,0,29630,True,0,0,0.0,n/a,,,
501,2,2,,4,person,main,,0,0.818828821182251,427.76,40.28,639.06,474.65,533.41,257.47,,0.0,,,0.0,55,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
501,3,3,,15,backpack,main,,0,0.6964050531387329,292.45,112.62,459.43,373.07,406.58,256.88,2,0.89,45,0,126.83,1,0,29630,True,0,0,0.0,n/a,,,
502,2,2,,4,person,main,,0,0.8239707946777344,426.77,39.87,639.12,474.66,532.95,257.27,,0.0,,,0.0,56,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
502,3,3,,15,backpack,main,,0,0.6918443441390991,302.34,114.88,470.17,369.68,406.58,256.88,2,0.963,46,0,126.36,2,0,29630,True,0,0,0.0,n/a,,,
503,2,2,,4,person,main,,0,0.8236672878265381,426.24,39.71,639.25,474.82,532.75,257.27,,0.0,,,0.0,57,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
503,3,3,,15,backpack,main,,0,0.6886879801750183,308.08,116.19,476.4,367.72,406.58,256.88,2,1.0,47,0,126.17,3,0,29630,True,0,0,0.0,n/a,,,
504,2,2,,4,person,main,,0,0.8197978734970093,426.45,39.63,639.37,474.88,532.91,257.25,,0.0,,,0.0,58,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
504,3,3,,15,backpack,main,,0,0.6918812394142151,311.41,116.95,480.01,366.58,406.58,256.88,2,1.0,48,0,126.33,4,0,29630,True,0,0,0.0,n/a,,,
505,2,2,,4,person,main,,0,0.8212950229644775,427.12,39.4,639.37,474.86,533.25,257.13,,0.0,,,0.0,59,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
505,3,3,,15,backpack,main,,0,0.6808173060417175,313.34,117.39,482.11,365.91,406.58,256.88,2,1.0,49,0,126.66,5,0,29630,True,0,0,0.0,n/a,,,
506,2,2,,4,person,main,,0,0.7203760743141174,428.0,39.78,639.43,474.88,533.71,257.33,,0.0,,,0.0,60,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
506,3,3,,15,backpack,main,,0,0.6637171506881714,314.45,117.65,483.32,365.53,406.58,256.88,2,1.0,50,0,127.13,6,0,29630,True,0,0,0.0,n/a,,,
507,2,2,,4,person,main,,0,0.7044500708580017,429.01,40.31,639.36,474.78,534.18,257.54,,0.0,,,0.0,61,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
507,3,3,,15,backpack,main,,0,0.6644692420959473,315.1,117.8,484.03,365.31,406.58,256.88,2,1.0,51,0,127.6,7,0,29630,True,0,0,0.0,n/a,,,
508,2,2,,4,person,main,,0,0.7923844456672668,430.09,40.26,639.34,474.63,534.71,257.44,,0.0,,,0.0,62,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
508,3,3,,15,backpack,main,,0,0.5972522497177124,315.48,117.88,484.44,365.18,406.58,256.88,2,1.0,52,0,128.13,8,0,29630,True,0,0,0.0,n/a,,,
509,2,2,,4,person,main,,0,0.7232388257980347,430.71,40.66,639.25,474.64,534.98,257.65,,0.0,,,0.0,63,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
509,3,3,,15,backpack,main,,0,0.5657088756561279,315.7,117.93,484.67,365.1,406.58,256.88,2,1.0,53,0,128.4,9,0,29630,True,0,0,0.0,n/a,,,
510,2,2,,4,person,main,,0,0.7210131883621216,430.92,40.96,639.17,474.68,535.05,257.82,,0.0,,,0.0,64,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
510,3,3,,15,backpack,main,,0,0.5407107472419739,315.83,117.96,484.81,365.06,406.58,256.88,2,1.0,54,0,128.47,10,0,29630,True,0,0,0.0,n/a,,,
511,2,2,,4,person,main,,0,0.7783612012863159,431.08,40.68,639.13,474.46,535.1,257.57,,0.0,,,0.0,65,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
511,3,3,,15,backpack,main,,0,0.5502836108207703,315.9,117.98,484.89,365.03,406.58,256.88,2,1.0,55,0,128.52,11,0,29630,True,0,0,0.0,n/a,,,
512,2,2,,4,person,main,,0,0.7906383275985718,430.96,40.58,638.97,474.29,534.96,257.43,,0.0,,,0.0,66,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
512,3,3,,15,backpack,main,,0,0.6073865294456482,315.94,117.99,484.94,365.02,406.58,256.88,2,1.0,56,0,128.38,12,0,29630,True,0,0,0.0,n/a,,,
513,2,2,,4,person,main,,0,0.76481032371521,430.36,40.65,639.06,474.26,534.71,257.46,,0.0,,,0.0,67,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
513,3,3,,15,backpack,main,,0,0.6166757345199585,315.97,117.99,484.96,365.01,406.58,256.88,2,1.0,57,0,128.13,13,0,29630,True,0,0,0.0,n/a,,,
514,2,2,,4,person,main,,0,0.8448065519332886,429.93,40.85,639.11,474.07,534.52,257.46,,0.0,,,0.0,68,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
514,3,3,,15,backpack,main,,0,0.6621401309967041,315.98,118.0,484.98,365.01,406.58,256.88,2,1.0,58,0,127.94,14,0,29630,True,0,0,0.0,n/a,,,
515,2,2,,4,person,main,,0,0.8733040690422058,428.83,41.17,639.04,473.85,533.93,257.51,,0.0,,,0.0,69,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
515,3,3,,15,backpack,main,,0,0.6224541068077087,315.99,118.0,484.99,365.0,406.58,256.88,2,1.0,59,0,127.35,15,0,29630,True,0,0,0.0,n/a,,,
516,2,2,,4,person,main,,0,0.881106972694397,427.85,41.4,638.97,473.49,533.41,257.45,,0.0,,,0.0,70,0,0,False,0,8,0.6,"right-edge,bottom-edge",right,,right
